"Betweeness"	"Closeness"	"Degree"	"Eigenvector"	"Clustering_coefficient"
0	1.02316377681349e-06	0	-3.76951597704586e-05	0
1.42418742703944	1.06478707988117e-06	0	-4.18729238961704e-06	0
1.49730899740354	9.06982613723252e-07	0	-4.19639044776722e-07	0
1.49257872365166	7.98413786927562e-07	0	-4.20705122054867e-08	0
-0.00473027375201696	4.55414656318811e-07	0	-4.37283675103689e-09	0
-1.07849278792298	5.30231507537827e-07	0	-2.00156218104713e-09	0
0	4.70587174193952e-07	0	-1.17901378682067e-08	0
0	4.69338546420564e-07	0	-9.32814808163645e-08	0
16.0631204894496	5.48655124064842e-07	0	-9.28547390418951e-07	-0.0277777777777778
0	4.69516617296561e-07	0	-7.40911283168385e-07	-0.166666666666667
-1.71447269152935	5.38449190528158e-07	0	-6.53876857559571e-06	-0.0277777777777778
-5.90360704698253	2.76217646595796e-07	0	-7.61329932658585e-06	0.0555555555555556
22.2370185316095	6.24306298757041e-07	0	-2.55772660975903e-05	0.0111111111111111
24.341951939888	1.11414457758656e-06	0	-3.25783522784414e-05	0
52.9214318329292	1.10871136557481e-06	0	-6.53801756580939e-05	0
63.7258507573559	1.23240913487281e-06	0	-9.61080132591589e-06	0
30.3474747410381	1.23413289423392e-06	0	-4.08716244092124e-06	0
514.115938589688	1.3805598764582e-06	0	-0.00037572749325832	0
8.60628703135788	1.14643825278402e-06	0	-3.11782420695024e-05	0
-0.0191552546944678	6.07217636661855e-07	0	-3.1239167564332e-06	0
-8.62544228605236	2.87848344815883e-07	0	-3.1314294409683e-07	0
-8.60628703135785	3.2903601055885e-07	0	-3.14564252529831e-08	0
-113.441731772922	3.98999224513982e-07	0	-3.07413590704184e-09	0
533.808181865523	1.50551752964388e-06	0	-0.000311102248337154	0
1020.74899425088	2.35905232006246e-06	0.111111111111111	-2.8656729574292e-05	0
-70.0725470347406	9.06471671627003e-07	0	-4.72600467317871e-06	0
0	7.94518862251564e-07	0	-1.67551823982554e-05	0
247.73554771563	1.51305908734496e-06	0.0555555555555554	-0.000135240546750162	0
6.08558979908184	8.52417316321282e-07	0	-0.000816113991121174	0
5.64041820879914	1.31561489752675e-06	0	-0.00087499612709778	0.0555555555555556
5.64041820879914	1.31561489752675e-06	0	-0.0054364897650278	0.166666666666667
143.677786696252	1.34326832885941e-06	0	-0.0014300218868527	0.0555555555555556
-84.3207713403413	5.13820079168663e-07	0	-0.00108534225757394	0
0	9.69571366884385e-07	0	-0.000136642796123893	0.166666666666667
13.4970815107073	9.78906192021327e-07	0	-1.85314405963559e-05	0.0555555555555556
63.4417037625919	1.0032352911619e-06	0	-6.54366091306537e-06	0.166666666666667
-29.1136735697822	4.57287518468058e-07	0	-9.37071872971737e-07	0.0555555555555556
0	8.70962663715192e-07	0	-5.37330227070568e-07	0.111111111111111
15.8423469827965	8.85626086496397e-07	0	-1.76767362916154e-06	0.111111111111111
29.8243076762867	9.18970949108502e-07	0	-2.22236387791974e-06	0.0555555555555556
0	7.74922344604464e-07	0	-8.20555831926135e-06	-0.0555555555555555
0.679804373672539	7.75562320660012e-07	0	-1.93905576472129e-05	-0.0555555555555555
0.679804373672383	6.62529981102476e-07	0	-2.00412042242535e-06	0
0	6.05152376763942e-07	0	-8.08196083659543e-07	0
-0.679804373672368	7.03167784937619e-07	0	-6.1413598671135e-06	0
13.0352687346076	8.27442676678284e-07	0	-6.10879552313367e-05	-0.0333333333333333
7.15793083765288	6.40900370461422e-07	0	-0.000124131634280402	-0.0111111111111111
-36.0853804676342	3.50593284306321e-08	0	-0.000120850752727935	0.0277777777777778
-7.60464984533064	3.3366563189033e-07	0	-0.000203258785844283	0.0333333333333333
-187.45885756976	4.01339725691289e-08	0	-0.000314308432083318	0
87.0862102005583	7.39814416732384e-07	0	-0.000290704184022967	0.0166666666666667
-81.6156490050125	3.76729625114786e-07	0	-0.00195549711049657	-0.0158730158730159
0	3.11730176644047e-07	0	-0.000307488847863991	-0.166666666666667
-0.00102363483510715	3.21678900249344e-07	0	-0.00114356040012878	-0.0555555555555555
-7.26366571478457	3.88838179871955e-08	0	-0.000409942828382825	0.0277777777777778
0.366197315286797	1.04779713466546e-07	0.0555555555555554	-8.13487899189618e-05	0
-18.1020493474061	7.12136633441041e-09	0	-0.0011470883270484	0
-132.555225375887	4.39735973361329e-08	0	-0.00238434228812428	0
-405.044731349735	4.53608162863037e-08	0	-0.00885255761681144	0.0166666666666667
8.83395375595762	4.70971714033918e-08	0.0555555555555554	-0.0613112545200011	-0.037037037037037
-599.340821691298	8.16027491510208e-09	0	-0.0997986686205087	-0.0740740740740741
63.0456616503216	4.11527616883363e-07	0	-0.0416141919701817	-0.037037037037037
-1.09823826743343	4.36199811864788e-08	0	-0.0432048001381804	-0.037037037037037
0.913941731756495	4.2332590454591e-08	0	-0.0795978665744269	0.037037037037037
-4.86524856337655	3.50087433276312e-08	0	-0.0482727745743788	0.037037037037037
2.05504452408468	1.14815344102841e-07	0	-0.0188447561849376	0.0222222222222222
-0.152120793205086	1.61202262298856e-08	0	-0.00735339228420286	0.0185185185185185
-0.205117649199565	1.54651851199902e-08	0	-0.00350441838825583	0.0185185185185185
-79.7103381815982	4.2564503641596e-08	0	-0.00329757055999687	0.0111111111111111
0.107814434514125	3.99653613446455e-08	0	-0.000339214807982392	0
0.107814434514161	3.37366785439091e-08	0	-3.84361072281681e-05	0
0	1.1545208628038e-08	0	-4.81710428527342e-05	0
-0.108226727567569	1.36681720752467e-08	0	-0.00044706206744069	0
0.00555555555555642	1.29685688014965e-08	0	-0.00016174360274589	0
-0.0264503382984103	2.75621168425934e-08	0	-8.48027160491545e-05	0
0.332044770385664	3.28629257203433e-08	0	-1.81627680683214e-05	0
0.0407622334838287	2.84035456134637e-08	0	-1.27999533181153e-05	0
0	5.61601107233593e-09	0	-9.26896430774913e-05	0
0.157450181470153	3.33782613972798e-08	0	-0.000836519657655542	0.0111111111111111
-2.3239232298954	6.74735299821235e-09	0	-0.00151765547118039	-0.0148148148148148
0	8.88052125393624e-09	0	-0.000967509870898992	0
0.00559041184041575	8.89283346001404e-09	0	-0.00478079148160621	0.0925925925925926
-1.49485551989846	3.81661165295508e-08	0	-0.0257018295295647	0.0222222222222222
-4.0017948450386	6.59373051222368e-09	0	-0.0197649157632737	0.037037037037037
0	8.79100795696079e-09	0	-0.00350768566687737	0.0740740740740741
-0.837222647026749	9.23953604375699e-09	0	-0.00428613870146413	0.0555555555555556
-0.835128290765738	9.23084035088246e-09	0	-0.000954395617347102	0.037037037037037
-0.0355941757902656	5.74704478911768e-09	0	-0.000286942091246201	0
-0.0355941757902656	4.83662761845637e-09	0	-2.87913853480208e-05	0
0	4.16340541916868e-09	0	-3.23429009074986e-06	0
0.0355941757902656	4.69259744395058e-09	0	-3.80572499754965e-06	0
0.0355941757902656	5.56086646107362e-09	0	-3.51219302897259e-05	0
-0.0714128504372411	6.69445871198486e-09	0	-0.000350171069113776	0
-12.5347650799331	7.59442051899342e-09	0	-0.000873530837484413	0.00740740740740741
-4.99342542383852	7.35408149166780e-09	0	-0.00105169606277225	0
-17.9111597562624	7.90545080835365e-09	0	-4.06345250657309e-06	0
0	7.32766531095575e-09	0	-2.46983034277417e-05	0
-936.435320115866	8.942095069942e-09	0	-0.000244857611643995	0.111111111111111
-604.693086803403	8.48829371347766e-09	0	-0.00051912271523233	0.111111111111111
0.0144999675065662	4.56222504519608e-08	0	-0.00143427938138152	0.037037037037037
-0.00150150150150141	3.95846311047215e-08	0	-0.000505931801898782	0
-281.460568146953	4.94788659361205e-08	0	-0.00307490717686817	0.00740740740740741
-5.97147671050971	4.28120080705487e-08	0	-0.00827138942044715	0.00793650793650794
2.34013732681211	4.00316669208552e-08	0	-0.00486768519554957	0.0555555555555556
-0.469166040677749	3.62537722683608e-08	0	-0.00238743411749807	0.0740740740740741
-3.73529963933106	3.66647252428103e-08	0	-0.00238843706127301	0.0444444444444444
-3.87338347160414	1.36084860341708e-08	0	-0.000735997289669741	0.037037037037037
0.0292482634011151	1.28102468857519e-08	0	-0.000304895250908814	0.0555555555555556
-5.82928333334064	1.00903389391237e-08	0	-0.000127564684067898	0.0740740740740741
-87.054801781177	1.02664030291345e-08	0	-8.28212639281428e-05	0.0185185185185185
0.0456143548103398	8.53044092394978e-09	0	-2.49153313974879e-05	0.037037037037037
0	5.02565024036554e-09	0	-3.31211251710489e-07	-0.166666666666667
-0.0456143548103398	5.98695680393267e-09	0	-2.64293711397142e-06	-0.0185185185185185
-93.0895183529724	3.21258102241252e-09	0	-6.95212419332032e-07	-0.12962962962963
0	2.87286887570739e-09	0	1.16692046782788e-11	0
-92.8868572534457	1.25961326412696e-08	0	1.37923561457372e-12	0
-90.6329171355492	1.61148909598262e-07	0	5.16582074802723e-05	0
-83.2198774548106	8.73886951893011e-07	0	0.000305827535438672	0
-2.92233220231697	6.23378647988449e-07	0	0.00240253172047492	0
146.261136090296	1.01524144430307e-06	0	0.015148505973706	-0.0555555555555555
-113.736946068986	7.05421392286449e-07	0	0.097276127269811	0
-3.17238601584904	6.28792004034019e-07	0	0.0730424118401514	-0.0555555555555555
29.1739500721301	6.39269837938755e-07	0	0.0678237556011768	-0.037037037037037
3.63717568239201	5.85732185750311e-07	0	0.0193181892090802	-0.037037037037037
16.2732003258493	5.89848082430513e-07	0	0.00907224411352019	-0.0555555555555555
-15.5368857674031	1.18868248538321e-07	0	0.00071278006818652	0
-7.77343091062971	1.04679634592783e-07	0	0.000482493741421792	-0.157407407407407
-20.8763218439967	6.00506402245672e-09	0	0.00035543352257631	0
0	5.02671907283382e-09	0	6.50792391786292e-05	0
-0.00396825396825307	5.13757527511693e-09	0	8.90110282294817e-05	0
-9.62786291982638	1.05237183281397e-08	0	1.6054598965844e-05	0
-2.85349015834913	1.64841026661379e-08	0	2.31346286327837e-06	0
-3.05719386205283	1.65208210427411e-08	0	7.96931624135848e-07	0
0.164917819021241	9.06425866906255e-08	0	1.91134655563892e-07	-0.0185185185185185
0.043490460157102	8.95549318314086e-08	0	6.14357550498908e-08	-0.0185185185185185
0	7.67389554074749e-08	0	5.30617706415273e-09	0
-0.0434904601571304	8.10015150623825e-08	0	5.37582698753738e-08	-0.166666666666667
-2.62642826172544	9.52783987009616e-08	0	2.17850837859306e-06	-0.0555555555555555
-3.07800113713824	1.05507026365093e-07	0	5.06695872433308e-07	-0.0222222222222222
0	1.21563004435398e-07	0	-4.29939164416695e-07	0
26.060878982257	1.86142675446708e-07	0.0555555555555554	-3.81981786212095e-06	0
22.2111220695773	2.21147380787109e-07	0.0555555555555554	-5.59746881367391e-06	0
-14.2882554969783	1.46867121701016e-07	0	-1.49184452864133e-05	0.0185185185185185
-2.08762427172968	1.30956378519362e-07	0	-3.34598407356267e-08	0.0555555555555556
5.9304671605787	3.22987499769918e-07	0	-1.1903942034771e-05	0
-12.5906597697173	3.04129966201066e-07	0	-3.34062375358891e-06	0
35.9033520522876	7.09780706069775e-07	0	-1.79864205851811e-05	0
-0.251305009136217	5.95053933189881e-07	0	3.06160585146372e-06	0
0	4.9760716012859e-07	0	1.3824955632115e-06	0
0.251305009136189	5.87024460973204e-07	0	1.45030905374884e-05	0
0.672586811561967	6.1314114866974e-07	0	7.72774181696036e-06	0
0.672586811561967	6.1314114866974e-07	0	2.06466571596921e-05	0
-0.236841840880372	2.48265233537202e-07	0	8.641226399121e-06	0
1.20664017399849	2.51252143136443e-07	0	3.25101389122308e-06	-0.0185185185185185
-31.1866371837619	9.0100250719707e-08	0	7.07272623034979e-08	0
-28.8074478633998	1.41955883038329e-07	0	1.32458206929948e-07	0
20.608196834444	9.17425105112073e-07	0.111111111111111	2.7558465563921e-06	0
15.4300123590366	7.43877718918206e-07	0	3.62313555468623e-07	0
10.1495327446636	3.48295968362263e-07	0	4.97984621837785e-07	0
0.579705279353224	2.8638093112424e-07	0	3.55398130989436e-06	0
0	1.08441585257258e-07	0	9.37460680484921e-06	0
-0.110458078100809	7.99751030022193e-08	0	1.18940779843498e-05	0
0.19339912865189	7.77516019856656e-08	0	1.07613639659084e-05	-0.0185185185185185
0	6.65421243474301e-08	0	6.3742366554493e-06	0.0555555555555556
-0.303857206752753	7.49905919880482e-08	0	4.52192424854852e-06	0
-6.52111204327844	8.87338989471781e-08	0	2.27311515787476e-05	0
-3.58768628254131	1.24425077628046e-07	0	3.23518029976742e-05	-0.0185185185185185
-7.96052814907557	1.28202933741056e-07	0	6.32715791113103e-05	-0.0111111111111111
9.88255274957237	3.07473726962994e-07	0	8.16443482774192e-05	-0.0111111111111111
1.2435301674052	2.66483264725696e-07	0	6.41136424014004e-05	0
5.41410977230782	9.36140355898879e-07	0	7.91087548373173e-05	0
0	7.89979401126967e-07	0	1.67500359518308e-05	0
2.20941647335937	8.61445044221477e-07	0	9.409631566538e-05	-0.148148148148148
-0.952186716543167	5.7373164125978e-07	0.0555555555555554	0.000130445496980959	-0.0277777777777778
19.8135959123354	9.910365430997e-07	0	0.000706203933309569	-0.0185185185185185
3.28748217505046	6.04880115692209e-07	0.0555555555555554	0.00115430814476086	0
61.6202053419451	1.0934332370868e-06	0	0.00842713238205039	-0.0444444444444445
634.462433049482	1.22522404902406e-06	0	0.00928817356242002	0
-0.129028300976245	1.2439396010041e-06	0	0.00213433919962307	0
993.385991597874	1.42457541294096e-06	0.0555555555555554	0.000250864146654505	0
6.02830452749231	7.208405148075e-07	0	0.000119236126174849	0.0185185185185185
30.5861401639427	3.59902367313264e-07	0	4.86104814196169e-05	0.0185185185185185
-16.3919306592752	1.39713524461649e-07	0	2.8227016109504e-05	-0.0074074074074074
-12.2346297389522	1.40157707849203e-07	0	-4.00241835495025e-05	0
15.4892702843961	1.57453958204935e-07	0	-3.63508007851006e-05	0
1.7602333387008	1.61816383632693e-07	0	-2.45627946281009e-05	0
-2.82286594944924	1.3744037456547e-07	0	-1.6097687703339e-05	0
0.434527038207534	1.6514330321727e-07	0	-3.27431481098062e-06	0.00925925925925926
0.228505644142615	1.39397030943543e-07	0	-2.68360246127685e-08	0
0.228505644142558	1.19233834102963e-07	0	-1.43797914479644e-08	0
0.228505644142563	1.03148837952511e-07	0	-1.55090020211202e-09	0
0	7.33116367963491e-08	0	-8.80690730622936e-10	0
-0.228505644142558	8.47337443784829e-08	0	-7.32522979394161e-09	0
-0.228505644142615	9.90490552077992e-08	0	-4.90723482691707e-08	0
-0.228505644142615	1.17324063314485e-07	0	-5.93467048140667e-07	0
-0.056884055080431	1.20600770087804e-07	0	-1.1746232969467e-06	0
-0.190277695064253	1.16355799795751e-07	0	-3.29660014390156e-06	0
-0.190277695064253	1.16355799795751e-07	0	-2.67743928231737e-06	0
1.92216121935417	1.29715251325532e-07	0	-1.18059216637055e-05	0
-2.11606179346177	3.03796940256083e-08	0	-4.12912061700867e-05	0
-912.853212715381	1.36197077244145e-08	0	-0.000198485642642424	0
2.43599181148107	3.55835575948824e-07	0	-1.09657512342017e-05	0
-529.460513486745	3.68386104825243e-07	0	3.54929545030469e-05	0
96.0704977887765	7.5111033311624e-07	0	0.000180945115342039	0.00925925925925926
-464.830643370513	3.42902151663125e-07	0	0.00126980765095953	0.0185185185185185
22.6241712558769	6.3275992175858e-07	0	0.00584784465700469	0.0203703703703704
40.3023631697847	6.54873187578447e-07	0	0.00100966701182213	0.0555555555555556
17.4508230545889	3.10531208706636e-07	0	0.000673916944927382	0.0185185185185185
36.7116931304668	5.54689606053815e-07	0	0.000143098288234139	0
4.8738775202537	4.82682714595062e-07	0	0.000126008380591008	0
4.88005035975993	4.09396732967322e-07	0	4.59575084905453e-05	0
4.88005035975993	3.51618596086163e-07	0	8.2893441094845e-06	0
4.88005035976016	3.05262323559987e-07	0	-1.24790114020171e-13	0
4.88005035975993	2.6768227292612e-07	0	-1.25115751897741e-14	0
4.88005035976005	2.36637965303499e-07	0	-1.24555364331689e-15	0
4.88005035976005	2.1069717373942e-07	0	-1.14530620274284e-16	0
4.88005035976008	1.88905141088985e-07	0	-5.11465550701131e-18	0
0.152021290029914	8.94768794352922e-08	0	3.96663822593276e-18	0
-4.72802906973016	4.32716627381756e-09	0	9.55080115748185e-18	0
-4.88005035976005	4.8296076071209e-09	0	7.12151043164716e-18	0
-4.88005035976016	5.42661911920642e-09	0	5.33779908226011e-18	0
-4.88005035976016	6.14158027006321e-09	0	1.06627622877564e-17	0
0	6.12324340326176e-09	0	6.99594734984382e-18	0
-4.88005035975993	7.00525018020232e-09	0	1.14531506635818e-17	0
-4.88005035975993	8.06171668980035e-09	0	2.68507275675741e-18	0
-4.88005035975993	9.37652154943229e-09	0	2.20396514867649e-09	0
0	9.33811879707288e-09	0	1.86140932753205e-08	0
-5.4934570422065	1.10363882786313e-08	0	1.92234074512884e-07	0
4.13343629748115	2.27889914265322e-07	0	1.60494482890746e-06	0.0185185185185185
-0.613406682446328	1.00287186143656e-07	0	9.50786789193336e-06	0.037037037037037
-23.2626651897144	1.31601966674156e-08	0	3.48564134651117e-05	0.037037037037037
-12.1888183500455	2.70878928980482e-07	0	0.000133746120396908	0.00555555555555556
-4.93290922741272	1.03217977645152e-07	0	0.00039328948444538	-0.0185185185185185
-5.35729845863642	2.38286812509703e-07	0	7.87046922685942e-05	0
-5.32334784135247	2.37967826254893e-07	0	0.000209334807841189	0
0.818802128639959	4.70202066339708e-07	0	0.000190720905140428	0.037037037037037
0.818802128639959	4.0028935672056e-07	0	0.000133558323290381	0.111111111111111
0.818802128639973	3.44885842961209e-07	0	5.33784846319893e-06	0
0	1.47968844883644e-07	0	-6.58466879969287e-11	0
-0.818802128639959	1.70756882208865e-07	0	-8.41138852984632e-11	0
-0.818802128639959	1.99326141490024e-07	0	2.09163120471436e-06	0
-2.2094673763404	2.35714694889384e-07	0	0.000135238248644431	0
18.2230655891593	5.55541479779618e-07	0	0.000484883690230485	0
-4.62419250343191	2.81830952549749e-07	0	0.00113050441307801	-0.00925925925925927
-13.8984738750016	2.7932782461354e-07	0	0.00163428683162058	0
-29.8049680878253	1.19374120333376e-07	0	0.00132632376520197	-0.00740740740740742
-28.3451125823449	6.89780579280364e-09	0	0.00121998969106195	-0.00925925925925927
-130.700052037146	1.49204418448709e-08	0.0555555555555554	0.000619626974337042	-0.0185185185185185
-41.4290402343936	7.36734281485971e-09	0	0.000114311524733878	0
-5.62990920121425	6.06129748934145e-09	0	0.000109003472978407	0
0	1.13604739177832e-07	0	-2.22883847712436e-08	0
5.62990920121428	3.04439049499789e-07	0.0555555555555554	-4.03573239158802e-07	0
-192.225005592321	1.62786147095179e-08	0	1.20836866385994e-05	0
-0.0963090427303257	1.32600423611131e-08	0	5.65173163546342e-07	0
0	1.42552194034489e-08	0	-4.10726443495454e-06	0
-3.24957159882251	1.72290613828139e-08	0	-2.12068616507485e-05	0
-0.0185185185184764	1.42940504913979e-08	0	-4.27830487467564e-06	0
-0.0185185185184764	1.20498015655942e-08	0	1.28372574593702e-08	0
-0.0185185185185333	1.02954067891401e-08	0	-9.37024244885103e-11	0
0	7.18397135090467e-09	0	-9.58616147144914e-12	0
0.018518518518519	9.84141937062678e-09	0	-2.91276307190672e-12	0
0.0185185185185333	1.13184219264237e-08	0	-1.97703793246736e-11	0
0.0185185185184764	1.31547076054382e-08	0	1.37041951652679e-09	0
-0.226622669290464	1.5477005648189e-08	0	6.11389744240812e-09	0
-3.01021044754953	1.79706082085215e-08	0	6.51969144941554e-08	0.0185185185185185
0	1.50524016252675e-08	0	5.38929055983272e-09	0
0.0234788359788354	1.06508159946239e-08	0	2.16605512096754e-07	0.166666666666667
0	7.81465057556963e-09	0	2.29778864608484e-07	0.166666666666667
-0.251379589467433	9.36257714751116e-09	0	1.46211406937291e-06	0.0555555555555556
-7.58038065725668	6.60176890173066e-09	0	0.000183853330439887	0
-37.0064186760669	6.83634810815913e-09	0	0.000326818567437807	0
-25.6853261380552	1.0374262445303e-08	0	0.00101026481183158	-0.00185185185185185
0.620783086258825	2.78923005856655e-07	0	0.00196472768684663	0
-3.19865932480502	2.81967119218971e-07	0	0.00299293229390413	-0.0111111111111111
36.8446066470083	6.38759566794922e-07	0	0.00314376020595691	-0.0074074074074074
18.2379302805872	6.26746035687861e-07	0	0.00242028294753917	0
-0.05647297407927	5.81256863346145e-07	0	0.00157826557001692	0
-0.256084553242545	5.71028445996581e-07	0	0.000169802849907412	-0.0074074074074074
0	4.96520732851753e-07	0	3.28186222088431e-05	0
0	4.35328849577037e-07	0	2.36332806461025e-10	0
0	3.84482615878551e-07	0	2.36844785177479e-11	0
0	3.41793654863565e-07	0	2.37358517983496e-12	0
0	3.05621193448275e-07	0	2.37878733923639e-13	0
0	2.74715745266554e-07	0	2.38489355611168e-14	0
0	2.48112436593729e-07	0	2.39616477340185e-15	0
0	2.25056750856664e-07	0	2.46029449941479e-16	0
0	2.04951908212451e-07	0	2.89423169464878e-17	0
0	1.87320969066582e-07	0	1.03683737304387e-17	0
0	1.71779137498018e-07	0	9.07376340168117e-18	0
0	1.58013245718806e-07	0	6.48620902422635e-18	0
0	1.45766369484928e-07	0	9.74771766418704e-18	0
0	1.33589100399505e-07	0	6.6106883515273e-18	0
0	1.34794225986325e-07	0	1.1050125423139e-17	0
0	1.24930391024762e-07	0	6.33995852670486e-18	0
0	1.16059936313654e-07	0	6.45659572134815e-18	0
0	1.08055926599621e-07	0	6.23157955815882e-18	0
0	1.00810939278689e-07	0	6.12612616064984e-18	0
0	9.42335842171299e-08	0	7.15811463984087e-18	0
0	8.8245725476523e-08	0	7.01532085284137e-18	0
0	8.27802478733811e-08	0	7.17048988720556e-18	0
0	7.77792497388388e-08	0	6.81705886504415e-18	0
0	7.31925715121193e-08	0	7.07877032698726e-18	0
0	6.89765907820381e-08	0	6.27755982515423e-18	0
0	6.50932300986292e-08	0	5.2488978175273e-18	0
0	6.15091357329206e-08	0	1.1995407325362e-17	0
0	5.7969230106902e-08	0	6.58515918420572e-18	0
0	5.81859386977935e-08	0	9.26245664587743e-18	0
0	5.50999225119273e-08	0	5.37095736367147e-18	0
0	5.22376557862914e-08	0	7.0676122555401e-18	0
0	4.95785158419605e-08	0	7.55390944330669e-18	0
0	4.71041787961996e-08	0	6.78333788117276e-18	0
0	4.47983203080547e-08	0	7.00442218413697e-18	0
0	4.26463606804163e-08	0	7.11766993037642e-18	0
0	4.06352469731945e-08	0	6.44963974369329e-18	0
0	3.8753266121911e-08	0	7.19897178352014e-18	0
0	3.69898841287922e-08	0	5.4798717142512e-18	0
